Tracker ID,Unit,Chinese name,Plant,Wiki page,Sponsor,Parent,Capacity (MW),Status,Region,Country,Subnational unit (province/state),Latitude,Longitude,Year
G102309,Dengfeng-2 power station Unit 3,华润电力登封公司二期,Dengfeng-2 power station,http://bit.ly/1xHSxVO,China Resources Power Holdings 75%; Dengfeng Power Group (登封电厂集团) 25%.,"China Resources (75%), Dengfeng Power Plant Group (25%)",630,Operating,East Asia,China,Henan,34.39274,113.19878,2011
G102310,Dengfeng-2 power station Unit 4,华润电力登封公司二期,Dengfeng-2 power station,http://bit.ly/1xHSxVO,China Resources Power Holdings 75%; Dengfeng Power Group (登封电厂集团) 25%.,"China Resources (75%), Dengfeng Power Plant Group (25%)",630,Operating,East Asia,China,Henan,34.39274,113.19878,2012
G102317,Dengzhou 1,国家电投河南公司邓州新建项目,CPI Dengzhou power station,http://bit.ly/1uaCdeu,"SPIC Henan Electric Power Co, Ltd.",State Power Investment Corporation,1000,Cancelled,East Asia,China,Henan,32.686,112.086,
G102318,Dengzhou 2,国家电投河南公司邓州新建项目,CPI Dengzhou power station,http://bit.ly/1uaCdeu,"SPIC Henan Electric Power Co, Ltd.",State Power Investment Corporation,1000,Cancelled,East Asia,China,Henan,32.686,112.086,
G102415,Dongfang Yima power station Unit 1,东方希望义马锦江发电厂,Dongfang Yima power station,http://bit.ly/2edJhbd,Dongfang Xiwang Sanmenxia Aluminum Co,East Hope Group,135,Retired,East Asia,China,Henan,34.733059,111.907382,2004
G102416,Dongfang Yima power station Unit 2,东方希望义马锦江发电厂,Dongfang Yima power station,http://bit.ly/2edJhbd,Dongfang Xiwang Sanmenxia Aluminum Co,East Hope Group,135,Retired,East Asia,China,Henan,34.733059,111.907382,2004
G113187,Fengying Power Station Unit 1,焦煤冯营电厂,Fengying power station,,Jiaozuo Mining Group,Jiaozuo Mining Group,60,Operating,East Asia,China,Henan,35.344171,113.395508,
G113188,Fengying Power Station Unit 2,焦煤冯营电厂,Fengying power station,,Jiaozuo Mining Group,Jiaozuo Mining Group,60,Operating,East Asia,China,Henan,35.344171,113.395508,
G103092,Gongyi-2 power station Unit 1,万浦巩义第二发电厂,Gongyi-2 power station,http://bit.ly/1J7ZDv1,Peak Pacific Investment Co,Banpu,50,Retired,East Asia,China,Henan,34.6936649,112.9331875,1999
G103093,Gongyi-2 power station Unit 2,万浦巩义第二发电厂,Gongyi-2 power station,http://bit.ly/1J7ZDv1,Peak Pacific Investment Co,Banpu,50,Retired,East Asia,China,Henan,34.6936649,112.9331875,1999
G103377,Guodian Shangqiu Minquan 1,国电民权发电公司一期,Guodian Shangqiu Minquan power station,http://bit.ly/1RFFr9w,Guodian Henan Power Co 51%; Yongcheng Coal & Electricity Holding Group (永城煤电控股集团有限公司) 20.00%; Henan Shenhuo Coal & Electricity Co (河南神火煤电股份有限公司) 20.00%; Minquan County Luzhou Investment Co (民权县绿洲投资有限公司) 9.00%.,"National Energy Investment Group (51%), Henan Energy and Chemical Industry Group (20%), Henan Shenhuo Group (20%), Luzhou Investment (9%)",630,Operating,East Asia,China,Henan,34.6194266,115.2920508,2008
G103378,Guodian Shangqiu Minquan 2,国电民权发电公司一期,Guodian Shangqiu Minquan power station,http://bit.ly/1RFFr9w,Guodian Henan Power Co 51%; Yongcheng Coal & Electricity Holding Group (永城煤电控股集团有限公司) 20.00%; Henan Shenhuo Coal & Electricity Co (河南神火煤电股份有限公司) 20.00%; Minquan County Luzhou Investment Co (民权县绿洲投资有限公司) 9.00%.,"National Energy Investment Group (51%), Henan Energy and Chemical Industry Group (20%), Henan Shenhuo Group (20%), Luzhou Investment (9%)",630,Operating,East Asia,China,Henan,34.6194266,115.2920508,2008
G103379,Guodian Shangqiu Minquan 3,国电民权发电公司二期,Guodian Shangqiu Minquan power station,http://bit.ly/1RFFr9w,Guodian Henan Power Co 51%; Yongcheng Coal & Electricity Holding Group (永城煤电控股集团有限公司) 20.00%; Henan Shenhuo Coal & Electricity Co (河南神火煤电股份有限公司) 20.00%; Minquan County Luzhou Investment Co (民权县绿洲投资有限公司) 9.00%.,"National Energy Investment Group (51%), Henan Energy and Chemical Industry Group (20%), Henan Shenhuo Group (20%), Luzhou Investment (9%)",1000,Cancelled,East Asia,China,Henan,34.6194266,115.2920508,
G103380,Guodian Shangqiu Minquan 4,国电民权发电公司二期,Guodian Shangqiu Minquan power station,http://bit.ly/1RFFr9w,Guodian Henan Power Co 51%; Yongcheng Coal & Electricity Holding Group (永城煤电控股集团有限公司) 20.00%; Henan Shenhuo Coal & Electricity Co (河南神火煤电股份有限公司) 20.00%; Minquan County Luzhou Investment Co (民权县绿洲投资有限公司) 9.00%.,"National Energy Investment Group (51%), Henan Energy and Chemical Industry Group (20%), Henan Shenhuo Group (20%), Luzhou Investment (9%)",1000,Cancelled,East Asia,China,Henan,34.6194266,115.2920508,
G103431,Guodian Yuyuan power station Unit 1,国电豫源发电公司一期,Guodian Yuyuan power station,http://bit.ly/1RFx6lX,Guodian Henan Power Co 78.4%; Jiyuan Xingyuan Energy Co (济源煋源能源有限公司) 21.60%.,"National Energy Investment Group (78.4%), Jiyuan Xingyuan Energy (21.6%)",150,Operating,East Asia,China,Henan,35.0570662,112.5792293,2005
G103432,Guodian Yuyuan power station Unit 2,国电豫源发电公司一期,Guodian Yuyuan power station,http://bit.ly/1RFx6lX,Guodian Henan Power Co 78.4%; Jiyuan Xingyuan Energy Co (济源煋源能源有限公司) 21.60%.,"National Energy Investment Group (78.4%), Jiyuan Xingyuan Energy (21.6%)",150,Operating,East Asia,China,Henan,35.0570662,112.5792293,2005
G103429,Guodian Yuyuan power station unit 3,国电豫源发电公司热电联产项目,Guodian Yuyuan power station,http://bit.ly/1RFx6lX,Guodian Henan Power Co 78.4%; Jiyuan Xingyuan Energy Co (济源煋源能源有限公司) 21.60%.,"National Energy Investment Group (78.4%), Jiyuan Xingyuan Energy (21.6%)",350,Cancelled,East Asia,China,Henan,35.0570662,112.5792293,
G103430,Guodian Yuyuan power station unit 4,国电豫源发电公司热电联产项目,Guodian Yuyuan power station,http://bit.ly/1RFx6lX,Guodian Henan Power Co 78.4%; Jiyuan Xingyuan Energy Co (济源煋源能源有限公司) 21.60%.,"National Energy Investment Group (78.4%), Jiyuan Xingyuan Energy (21.6%)",350,Cancelled,East Asia,China,Henan,35.0570662,112.5792293,
G103706,Hebi Fenghe-1 power station Unit 1,河南投资集团鹤壁万和发电公司,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,220,Retired,East Asia,China,Henan,35.851366,114.1798126,1991
G103707,Hebi Fenghe-1 power station Unit 2,河南投资集团鹤壁万和发电公司,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,220,Retired,East Asia,China,Henan,35.851366,114.1798126,1992
G103708,Hebi Fenghe-2 power station Unit 1,河南投资集团鹤壁同力发电厂,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,300,Operating,East Asia,China,Henan,35.851366,114.1798126,2003
G103709,Hebi Fenghe-2 power station Unit 2,河南投资集团鹤壁同力发电厂,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,300,Operating,East Asia,China,Henan,35.851366,114.1798126,2003
G103710,Hebi Fenghe-3 power station Unit 1,河南投资集团鹤壁丰鹤发电公司一期,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,600,Operating,East Asia,China,Henan,35.851366,114.1798126,2007
G103711,Hebi Fenghe-3 power station Unit 2,河南投资集团鹤壁丰鹤发电公司一期,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,600,Operating,East Asia,China,Henan,35.851366,114.1798126,2007
G112036,Hebi Fenghe-3 power station Unit 3,河南投资集团鹤壁丰鹤发电公司二期,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,1000,Cancelled,East Asia,China,Henan,35.851366,114.1798126,
G112035,Hebi Fenghe-3 power station Unit 4,河南投资集团鹤壁丰鹤发电公司二期,Hebi Fenghe power station,http://bit.ly/1OloCLp,Hebi Fenghe Power Generation Co Ltd,Henan Investment Group,1000,Cancelled,East Asia,China,Henan,35.851366,114.1798126,
G113165,Henan Aluminum Power Station Unit 1,中铝河南分公司自备电厂,Henan Aluminum power station,http://bit.ly/2rLSaO9,Henan Branch,CHALCO,125,Operating,East Asia,China,Henan,34.818298,113.258971,2010
G113191,Henan Aluminum Power Station Unit 2,中铝河南分公司自备电厂,Henan Aluminum power station,http://bit.ly/2rLSaO9,Henan Branch,CHALCO,125,Operating,East Asia,China,Henan,34.818298,113.258971,2010
G103754,Henan Hebi power station Unit 1,河南能化集团综合利用热电厂,Henan Hebi power station,http://bit.ly/1V7BTJq,Henan Hebi Coal Power Co Ltd,Henan Energy & Chemical Industry Group,135,Operating,East Asia,China,Henan,35.7854506,114.2402239,2007
G103755,Henan Hebi power station Unit 2,河南能化集团综合利用热电厂,Henan Hebi power station,http://bit.ly/1V7BTJq,Henan Hebi Coal Power Co Ltd,Henan Energy & Chemical Industry Group,135,Operating,East Asia,China,Henan,35.7854506,114.2402239,2007
G103756,Henan Heqi power station Unit 1,河南投资集团鹤壁鹤淇发电公司,Henan Heqi power station,http://bit.ly/1I9KCtM,Henan Investment Group Co Ltd,Henan Investment Group,660,Operating,East Asia,China,Henan,35.721358,114.18552,2015
G103757,Henan Heqi power station Unit 2,河南投资集团鹤壁鹤淇发电公司,Henan Heqi power station,http://bit.ly/1I9KCtM,Henan Investment Group Co Ltd,Henan Investment Group,660,Operating,East Asia,China,Henan,35.721358,114.18552,2015
G103760,Henan Mengdian power station Unit 1,河南孟电集团辉县发电厂,Henan Mengdian power station,http://bit.ly/1RFHZnU,Henan Mengdian Group,Henan Mengdian Group,300,Operating,East Asia,China,Henan,35.43126,113.83293,2011
G103761,Henan Mengdian power station Unit 2,河南孟电集团辉县发电厂,Henan Mengdian power station,http://bit.ly/1RFHZnU,Henan Mengdian Group,Henan Mengdian Group,300,Operating,East Asia,China,Henan,35.43126,113.83293,2011
G113178,Henan Nengxin Cogen Power Station Unit 1,中国平煤神马集团河南能信热电,Henan Nengxin Cogen power station,http://bit.ly/2rLOHyY,Henan Pingyu Coal and Electricity Co,China Pingmei Shenma Group,210,Operating,East Asia,China,Henan,34.003754,113.866721,2008
G113179,Henan Nengxin Cogen Power Station Unit 2,中国平煤神马集团河南能信热电,Henan Nengxin Cogen power station,http://bit.ly/2rLOHyY,Henan Pingyu Coal and Electricity Co,China Pingmei Shenma Group,210,Operating,East Asia,China,Henan,34.003754,113.866721,2008
G103762,Henan Shenhuo-1 power station Unit 3,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,60,Retired,East Asia,China,Henan,33.92948,116.54843,2004
G103763,Henan Shenhuo-1 power station Unit 4,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,60,Retired,East Asia,China,Henan,33.92948,116.54843,2004
G103764,Henan Shenhuo-1 power station Unit 5,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,60,Retired,East Asia,China,Henan,33.92948,116.54843,2005
G103765,Henan Shenhuo-1 power station Unit 6,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,60,Retired,East Asia,China,Henan,33.92948,116.54843,2005
G103766,Henan Shenhuo-1 power station Unit 7,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,135,Retired,East Asia,China,Henan,33.92948,116.54843,2002
G103767,Henan Shenhuo-2 power station Unit 1,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,135,Retired,East Asia,China,Henan,33.92948,116.54843,2004
G103768,Henan Shenhuo-2 power station Unit 2,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,135,Operating,East Asia,China,Henan,33.92948,116.54843,2008
G103769,Henan Shenhuo-2 power station Unit 3,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,135,Operating,East Asia,China,Henan,33.92948,116.54843,2008
G103770,Henan Shenhuo-4 power station Unit 1,神火煤电发电厂,Henan Shenhuo power station,http://bit.ly/1RFFYbh,Henan Shenhuo Coal & Power Co,Henan Shenhuo Group,600,Operating,East Asia,China,Henan,33.92948,116.54843,2011
G112039,Henan Xin'an-1 power station Unit 5,万基控股洛阳新安电厂,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,55,Retired,East Asia,China,Henan,34.7413202,112.0634119,1995
G112040,Henan Xin'an-1 power station Unit 6,万基控股洛阳新安电厂,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,55,Retired,East Asia,China,Henan,34.7413202,112.0634119,1995
G103773,Henan Xin'an-2 power station Unit 1,万基控股洛阳义安电力公司,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,135,Retired,East Asia,China,Henan,34.7413202,112.0634119,2003
G103774,Henan Xin'an-2 power station Unit 2,万基控股洛阳义安电力公司,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,135,Retired,East Asia,China,Henan,34.7413202,112.0634119,2003
G103775,Henan Xin'an-2 power station Unit 3,万基控股洛阳义安电力公司,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,135,Operating,East Asia,China,Henan,34.7413202,112.0634119,2006
G103776,Henan Xin'an-2 power station Unit 4,万基控股洛阳义安电力公司,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,135,Operating,East Asia,China,Henan,34.7413202,112.0634119,2006
G112041,Henan Xin'an-3 power station Unit 1,万基控股铝业自备电厂,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,300,Operating,East Asia,China,Henan,34.7413202,112.0634119,2010
G112042,Henan Xin'an-3 power station Unit 2,万基控股铝业自备电厂,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,300,Operating,East Asia,China,Henan,34.7413202,112.0634119,2011
G112043,Henan Xin'An-4 power station Unit 1,万基控股洛阳新安电厂上大压小项目,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,600,Construction,East Asia,China,Henan,34.7413202,112.0634119,
G112044,Henan Xin'An-4 power station Unit 2,万基控股洛阳新安电厂上大压小项目,Henan Xin'an power station,http://bit.ly/1Jo5Sqk,Wanji Holding Group Co Ltd,Wanji Holding Group,600,Construction,East Asia,China,Henan,34.7413202,112.0634119,
G103781,Henan Xinmi-2 power station Unit 1,永泰郑州裕中能源新密发电厂一期,Henan Xinmi power station,http://bit.ly/1J81Tm1,Zhengzhou Yuzhong Energy Co,Yongtai Group,320,Operating,East Asia,China,Henan,34.50003,113.59801,2006
G103782,Henan Xinmi-2 power station Unit 2,永泰郑州裕中能源新密发电厂一期,Henan Xinmi power station,http://bit.ly/1J81Tm1,Zhengzhou Yuzhong Energy Co,Yongtai Group,320,Operating,East Asia,China,Henan,34.50003,113.59801,2007
G103783,Henan Xinmi-2 power station Unit 3,永泰郑州裕中能源新密发电厂二期,Henan Xinmi power station,http://bit.ly/1J81Tm1,Zhengzhou Yuzhong Energy Co,Yongtai Group,1030,Operating,East Asia,China,Henan,34.50003,113.59801,2012
G103784,Henan Xinmi-2 power station Unit 4,永泰郑州裕中能源新密发电厂二期,Henan Xinmi power station,http://bit.ly/1J81Tm1,Zhengzhou Yuzhong Energy Co,Yongtai Group,1030,Operating,East Asia,China,Henan,34.50003,113.59801,2012
G103785,Henan Xinwang 1,河南鑫旺集团自备电厂,Henan Xinwang power station,http://bit.ly/1l1TKzS,Henan Xinwang Power Co Ltd,Henan Xinwang Group,135,Retired,East Asia,China,Henan,34.741639,113.221984,2006
G103786,Henan Xinwang 2,河南鑫旺集团自备电厂,Henan Xinwang power station,http://bit.ly/1l1TKzS,Henan Xinwang Power Co Ltd,Henan Xinwang Group,135,Retired,East Asia,China,Henan,34.741639,113.221984,2007
G103787,Henan Xinzhongyi power station Unit 1,河南投资集团新中益发电公司,Henan Xinzhongyi power station,http://bit.ly/1RFJaDU,Henan Investment Group Co Ltd,Henan Investment Group,220,Retired,East Asia,China,Henan,35.2445824,113.8510899,1989
G103788,Henan Xinzhongyi power station Unit 2,河南投资集团新中益发电公司,Henan Xinzhongyi power station,http://bit.ly/1RFJaDU,Henan Investment Group Co Ltd,Henan Investment Group,220,Retired,East Asia,China,Henan,35.2445824,113.8510899,1990
